infected_person_id,infector_id,location_id,variant,timestep,mask
22,23,9,Delta,0,0.11411
25,23,9,Delta,0,0.11411
19,23,13,Delta,1260,0.11411
44,23,13,Delta,1140,0.11411
101,23,3,Delta,60,0.11411
142,23,13,Delta,960,0.11411
151,23,3,Delta,120,0.11411
154,23,3,Delta,240,0.11411
123,23,3,Delta,360,0.11411
119,23,3,Delta,420,0.11411
128,23,3,Delta,480,0.11411
1,23,10,Delta,540,0.11411
27,23,10,Delta,540,0.11411
31,23,10,Delta,540,0.11411
51,23,13,Delta,1260,0.11411
72,23,10,Delta,540,0.11411
76,23,30,Delta,900,0.11411
87,23,17,Delta,1380,0.11411
136,23,10,Delta,540,0.11411
140,23,10,Delta,540,0.11411
146,23,10,Delta,540,0.11411
156,23,13,Delta,1020,0.11411
168,23,13,Delta,1140,0.11411
169,23,10,Delta,540,0.11411
176,23,10,Delta,540,0.11411
4,23,21,Delta,600,0.11411
18,23,13,Delta,960,0.11411
53,23,13,Delta,960,0.11411
63,23,21,Delta,600,0.11411
159,23,21,Delta,600,0.11411
16,23,30,Delta,900,0.11411
42,23,21,Delta,660,0.11411
108,23,13,Delta,960,0.11411
38,23,30,Delta,840,0.11411
69,23,13,Delta,1200,0.11411
99,23,30,Delta,840,0.11411
2,23,30,Delta,900,0.11411
36,23,30,Delta,900,0.11411
64,23,30,Delta,900,0.11411
70,23,30,Delta,900,0.11411
78,23,30,Delta,900,0.11411
145,23,30,Delta,900,0.11411
12,23,13,Delta,960,0.11411
35,23,13,Delta,960,0.11411
52,23,13,Delta,960,0.11411
57,23,13,Delta,960,0.11411
85,23,17,Delta,1440,0.11411
90,23,13,Delta,960,0.11411
93,23,13,Delta,960,0.11411
125,23,13,Delta,1200,0.11411
167,23,13,Delta,960,0.11411
172,23,13,Delta,960,0.11411
50,23,13,Delta,1020,0.11411
79,23,13,Delta,1020,0.11411
131,23,13,Delta,1020,0.11411
135,23,13,Delta,1020,0.11411
73,23,13,Delta,1080,0.11411
10,23,13,Delta,1140,0.11411
48,23,13,Delta,1140,0.11411
109,23,13,Delta,1140,0.11411
121,23,13,Delta,1140,0.11411
127,23,13,Delta,1140,0.11411
130,23,13,Delta,1140,0.11411
143,23,13,Delta,1140,0.11411
30,23,13,Delta,1200,0.11411
33,23,13,Delta,1200,0.11411
74,23,13,Delta,1200,0.11411
77,23,13,Delta,1260,0.11411
97,23,13,Delta,1260,0.11411
155,23,13,Delta,1260,0.11411
59,23,17,Delta,1320,0.11411
60,23,17,Delta,1320,0.11411
102,23,17,Delta,1320,0.11411
