timestep,person_id,intervention_type,effect,person_age,person_sex,person_infectious,person_symptomatic,location_id,location_type,location_occupancy,location_capacity
60,143,lockdown,stayed_home,9,0,False,False,2,facility,0,-1
60,130,lockdown,stayed_home,18,1,False,False,2,facility,6,-1
60,120,lockdown,stayed_home,36,1,False,False,4,facility,0,-1
60,155,lockdown,stayed_home,75,1,False,False,4,facility,0,-1
60,108,lockdown,stayed_home,49,0,False,False,4,facility,0,-1
60,39,lockdown,stayed_home,30,0,False,False,4,facility,0,-1
60,17,lockdown,stayed_home,20,1,False,False,4,facility,0,-1
60,25,lockdown,stayed_home,18,0,False,False,4,facility,1,-1
60,21,lockdown,stayed_home,67,0,False,False,4,facility,1,-1
60,93,lockdown,stayed_home,75,1,False,False,7,facility,0,-1
60,66,lockdown,stayed_home,15,1,False,False,10,facility,0,-1
60,154,lockdown,stayed_home,23,0,False,False,10,facility,0,-1
60,33,lockdown,stayed_home,3,0,False,False,10,facility,1,-1
60,84,lockdown,stayed_home,35,1,False,False,10,facility,1,-1
60,18,lockdown,stayed_home,60,1,False,False,10,facility,3,-1
60,149,lockdown,stayed_home,46,0,False,False,10,facility,5,-1
60,1,lockdown,stayed_home,27,1,False,False,10,facility,6,-1
60,12,lockdown,stayed_home,49,0,False,False,10,facility,8,-1
60,32,lockdown,stayed_home,41,0,False,False,11,facility,0,-1
60,106,lockdown,stayed_home,18,0,False,False,11,facility,0,-1
60,58,lockdown,stayed_home,31,0,False,False,12,facility,0,-1
60,46,lockdown,stayed_home,83,0,False,False,12,facility,1,-1
60,124,lockdown,stayed_home,40,1,False,False,12,facility,2,-1
60,13,lockdown,stayed_home,39,0,False,False,12,facility,3,-1
60,115,lockdown,stayed_home,43,0,False,False,13,facility,1,-1
60,27,lockdown,stayed_home,18,1,False,False,13,facility,6,-1
60,65,lockdown,stayed_home,54,0,False,False,13,facility,8,-1
60,10,lockdown,stayed_home,32,1,False,False,13,facility,8,-1
60,87,lockdown,stayed_home,25,0,False,False,13,facility,8,-1
60,51,lockdown,stayed_home,33,0,False,False,13,facility,8,-1
60,16,lockdown,stayed_home,56,0,False,False,13,facility,9,-1
60,165,lockdown,stayed_home,81,1,False,False,14,facility,0,-1
60,55,lockdown,stayed_home,58,1,False,False,14,facility,0,-1
60,76,lockdown,stayed_home,18,0,False,False,14,facility,4,-1
60,97,lockdown,stayed_home,75,0,False,False,14,facility,5,-1
60,82,lockdown,stayed_home,58,1,False,False,15,facility,0,-1
60,141,lockdown,stayed_home,70,1,False,False,16,facility,0,-1
60,59,lockdown,stayed_home,43,0,False,False,16,facility,0,-1
60,159,lockdown,stayed_home,51,0,False,False,16,facility,3,-1
60,53,lockdown,stayed_home,68,1,False,False,20,facility,3,-1
60,121,lockdown,stayed_home,18,0,False,False,21,facility,0,-1
60,105,lockdown,stayed_home,36,1,False,False,21,facility,2,-1
60,132,lockdown,stayed_home,25,0,False,False,25,facility,0,-1
60,133,lockdown,stayed_home,45,0,False,False,25,facility,1,-1
60,136,lockdown,stayed_home,0,1,False,False,25,facility,3,-1
60,57,lockdown,stayed_home,50,0,False,False,29,facility,2,-1
60,60,lockdown,stayed_home,13,0,False,False,30,facility,0,-1
60,36,lockdown,stayed_home,50,1,False,False,32,facility,1,-1
60,81,lockdown,stayed_home,58,0,False,False,33,facility,1,-1
60,29,lockdown,stayed_home,31,0,False,False,36,facility,6,-1
60,62,lockdown,stayed_home,20,0,False,False,37,facility,2,-1
120,30,lockdown,stayed_home,29,1,False,False,2,facility,9,-1
120,143,lockdown,stayed_home,9,0,False,False,2,facility,9,-1
120,130,lockdown,stayed_home,18,1,False,False,2,facility,10,-1
120,74,lockdown,stayed_home,26,1,False,False,2,facility,10,-1
120,151,lockdown,stayed_home,31,0,False,False,3,facility,4,-1
120,142,lockdown,stayed_home,0,1,False,False,3,facility,4,-1
120,33,lockdown,stayed_home,3,0,False,False,4,facility,3,-1
120,157,lockdown,stayed_home,40,1,False,False,7,facility,0,-1
120,32,lockdown,stayed_home,41,0,False,False,10,facility,8,-1
120,149,lockdown,stayed_home,46,0,False,False,10,facility,10,-1
120,81,lockdown,stayed_home,58,0,False,False,10,facility,13,-1
120,146,lockdown,stayed_home,70,0,False,False,12,facility,13,-1
120,87,lockdown,stayed_home,25,0,False,False,13,facility,19,-1
120,89,lockdown,stayed_home,37,0,False,False,13,facility,21,-1
120,80,lockdown,stayed_home,56,1,False,False,13,facility,21,-1
120,110,lockdown,stayed_home,77,1,False,False,13,facility,23,-1
120,53,lockdown,stayed_home,68,1,False,False,14,facility,9,-1
120,132,lockdown,stayed_home,25,0,False,False,16,facility,3,-1
120,159,lockdown,stayed_home,51,0,False,False,16,facility,3,-1
120,147,lockdown,stayed_home,27,0,False,False,16,facility,4,-1
120,161,lockdown,stayed_home,31,1,False,False,18,facility,0,-1
120,26,lockdown,stayed_home,68,0,False,False,18,facility,0,-1
120,50,lockdown,stayed_home,20,0,False,False,20,facility,2,-1
120,17,lockdown,stayed_home,20,1,False,False,20,facility,5,-1
120,105,lockdown,stayed_home,36,1,False,False,21,facility,3,-1
120,121,lockdown,stayed_home,18,0,False,False,22,facility,0,-1
120,164,lockdown,stayed_home,22,1,False,False,25,facility,5,-1
120,37,lockdown,stayed_home,34,0,False,False,25,facility,5,-1
120,44,lockdown,stayed_home,11,1,False,False,28,facility,1,-1
120,57,lockdown,stayed_home,50,0,False,False,29,facility,2,-1
120,36,lockdown,stayed_home,50,1,False,False,32,facility,0,-1
120,69,lockdown,stayed_home,40,0,False,False,36,facility,1,-1
120,155,lockdown,stayed_home,75,1,False,False,36,facility,1,-1
120,29,lockdown,stayed_home,31,0,False,False,36,facility,1,-1
120,176,lockdown,stayed_home,28,1,False,False,36,facility,1,-1
120,154,lockdown,stayed_home,23,0,False,False,37,facility,4,-1
120,11,lockdown,stayed_home,23,0,False,False,37,facility,5,-1
180,168,lockdown,stayed_home,34,1,False,False,2,facility,11,-1
180,130,lockdown,stayed_home,18,1,False,False,2,facility,13,-1
180,72,lockdown,stayed_home,0,1,False,False,2,facility,16,-1
180,58,lockdown,stayed_home,31,0,False,False,2,facility,16,-1
180,142,lockdown,stayed_home,0,1,False,False,3,facility,3,-1
180,33,lockdown,stayed_home,3,0,False,False,4,facility,5,-1
180,157,lockdown,stayed_home,40,1,False,False,4,facility,5,-1
180,138,lockdown,stayed_home,70,0,False,False,10,facility,10,-1
180,119,lockdown,stayed_home,18,0,False,False,10,facility,11,-1
180,71,lockdown,stayed_home,58,1,False,False,10,facility,11,-1
180,149,lockdown,stayed_home,46,0,False,False,10,facility,11,-1
180,84,lockdown,stayed_home,35,1,False,False,13,facility,20,-1
180,129,lockdown,stayed_home,38,0,False,False,13,facility,22,-1
180,79,lockdown,stayed_home,18,0,False,False,14,facility,18,-1
180,67,lockdown,stayed_home,62,1,False,False,14,facility,21,-1
180,132,lockdown,stayed_home,25,0,False,False,16,facility,5,-1
180,159,lockdown,stayed_home,51,0,False,False,16,facility,5,-1
180,147,lockdown,stayed_home,27,0,False,False,16,facility,5,-1
180,25,lockdown,stayed_home,18,0,False,False,20,facility,1,-1
180,27,lockdown,stayed_home,18,1,False,False,20,facility,2,-1
180,32,lockdown,stayed_home,41,0,False,False,21,facility,3,-1
180,170,lockdown,stayed_home,0,1,False,False,22,facility,1,-1
180,29,lockdown,stayed_home,31,0,False,False,22,facility,2,-1
180,164,lockdown,stayed_home,22,1,False,False,25,facility,6,-1
180,37,lockdown,stayed_home,34,0,False,False,25,facility,6,-1
180,15,lockdown,stayed_home,53,1,True,False,25,facility,6,-1
180,18,lockdown,stayed_home,60,1,False,False,30,facility,3,-1
180,117,lockdown,stayed_home,45,1,False,False,30,facility,3,-1
180,36,lockdown,stayed_home,50,1,False,False,32,facility,1,-1
180,61,lockdown,stayed_home,31,0,False,False,35,facility,1,-1
180,13,lockdown,stayed_home,39,0,False,False,36,facility,0,-1
240,170,lockdown,stayed_home,0,1,False,False,2,facility,15,-1
240,6,lockdown,stayed_home,53,1,False,False,2,facility,17,-1
240,154,lockdown,stayed_home,23,0,False,False,3,facility,3,-1
240,41,lockdown,stayed_home,33,1,False,False,4,facility,5,-1
240,63,lockdown,stayed_home,27,0,False,False,4,facility,5,-1
240,168,lockdown,stayed_home,34,1,False,False,10,facility,16,-1
240,77,lockdown,stayed_home,54,0,False,False,11,facility,4,-1
240,53,lockdown,stayed_home,68,1,False,False,12,facility,7,-1
240,13,lockdown,stayed_home,39,0,False,False,12,facility,8,-1
240,14,lockdown,stayed_home,50,0,False,False,12,facility,8,-1
240,111,lockdown,stayed_home,75,0,False,False,12,facility,8,-1
240,100,lockdown,stayed_home,65,0,False,False,12,facility,8,-1
240,84,lockdown,stayed_home,35,1,False,False,13,facility,20,-1
240,117,lockdown,stayed_home,45,1,False,False,13,facility,22,-1
240,20,lockdown,stayed_home,18,1,False,False,14,facility,21,-1
240,139,lockdown,stayed_home,20,0,False,False,14,facility,21,-1
240,171,lockdown,stayed_home,39,1,False,False,16,facility,6,-1
240,132,lockdown,stayed_home,25,0,False,False,16,facility,6,-1
240,159,lockdown,stayed_home,51,0,False,False,16,facility,6,-1
240,147,lockdown,stayed_home,27,0,False,False,16,facility,6,-1
240,55,lockdown,stayed_home,58,1,False,False,20,facility,0,-1
240,30,lockdown,stayed_home,29,1,False,False,20,facility,0,-1
240,24,lockdown,stayed_home,8,1,False,False,20,facility,1,-1
240,145,lockdown,stayed_home,27,0,False,False,21,facility,3,-1
240,32,lockdown,stayed_home,41,0,False,False,21,facility,3,-1
240,37,lockdown,stayed_home,34,0,False,False,25,facility,5,-1
240,108,lockdown,stayed_home,49,0,False,False,29,facility,1,-1
240,131,lockdown,stayed_home,72,0,False,False,30,facility,5,-1
240,116,lockdown,stayed_home,40,0,False,False,34,facility,1,-1
240,157,lockdown,stayed_home,40,1,False,False,36,facility,3,-1
240,176,lockdown,stayed_home,28,1,False,False,37,facility,4,-1
300,151,lockdown,stayed_home,31,0,False,False,2,facility,15,-1
300,6,lockdown,stayed_home,53,1,False,False,2,facility,15,-1
300,73,lockdown,stayed_home,12,1,False,False,4,facility,2,-1
300,137,lockdown,stayed_home,10,0,False,False,4,facility,3,-1
300,74,lockdown,stayed_home,26,1,False,False,4,facility,3,-1
300,156,lockdown,stayed_home,69,0,False,False,6,facility,1,-1
300,161,lockdown,stayed_home,31,1,False,False,10,facility,13,-1
300,27,lockdown,stayed_home,18,1,False,False,10,facility,15,-1
300,168,lockdown,stayed_home,34,1,False,False,10,facility,15,-1
300,146,lockdown,stayed_home,70,0,False,False,10,facility,15,-1
300,125,lockdown,stayed_home,67,1,False,False,11,facility,0,-1
300,107,lockdown,stayed_home,28,1,False,False,11,facility,1,-1
300,138,lockdown,stayed_home,70,0,False,False,12,facility,3,-1
300,45,lockdown,stayed_home,76,0,False,False,12,facility,4,-1
300,14,lockdown,stayed_home,50,0,False,False,12,facility,4,-1
300,111,lockdown,stayed_home,75,0,False,False,12,facility,5,-1
300,53,lockdown,stayed_home,68,1,False,False,12,facility,5,-1
300,84,lockdown,stayed_home,35,1,False,False,13,facility,19,-1
300,150,lockdown,stayed_home,47,0,False,False,13,facility,19,-1
300,170,lockdown,stayed_home,0,1,False,False,13,facility,20,-1
300,117,lockdown,stayed_home,45,1,False,False,13,facility,20,-1
300,47,lockdown,stayed_home,34,1,False,False,14,facility,19,-1
300,93,lockdown,stayed_home,75,1,False,False,16,facility,4,-1
300,163,lockdown,stayed_home,31,1,False,False,16,facility,7,-1
300,147,lockdown,stayed_home,27,0,False,False,16,facility,8,-1
300,30,lockdown,stayed_home,29,1,False,False,21,facility,2,-1
300,145,lockdown,stayed_home,27,0,False,False,21,facility,2,-1
